CustomerID,FirstPurchase,LastPurchase,Orders,Revenue,Quantity,Recency,Frequency,Monetary,Status,Customer_Lifetime_Value
13416,2011-09-19 14:43:00,2011-10-27 08:56:00,2,712.5,142,44,2,712.5,At Risk,712.5
13417,2011-05-18 16:26:00,2011-12-05 08:49:00,2,640.83,162,5,2,640.83,Active,640.83
13418,2010-12-02 10:45:00,2011-11-28 10:23:00,18,6127.43,3918,12,18,6127.43,Active,6127.43
13419,2011-10-07 12:49:00,2011-10-07 12:49:00,1,221.06,275,64,1,221.06,At Risk,221.06
13420,2011-06-22 11:35:00,2011-07-13 08:48:00,2,159.85,101,150,2,159.85,Churned,159.85
13421,2011-02-22 15:46:00,2011-10-30 14:21:00,2,1851.08,1181,40,2,1851.08,At Risk,1851.08
13422,2011-10-06 13:42:00,2011-10-06 13:42:00,1,2626.3,1326,64,1,2626.3,At Risk,2626.3
13425,2011-02-18 08:34:00,2011-08-23 17:13:00,3,1624.21,1123,108,3,1624.21,Churned,1624.21
13426,2010-12-15 12:43:00,2011-12-09 08:59:00,10,3641.32,2245,1,10,3641.32,Active,3641.32
13427,2011-05-08 15:58:00,2011-11-20 13:02:00,3,582.6,545,19,3,582.6,Active,582.6
13428,2011-11-29 14:20:00,2011-11-29 14:20:00,1,218.47,156,10,1,218.47,Active,218.47
13429,2011-09-25 15:59:00,2011-11-29 09:10:00,4,1006.8,1390,11,4,1006.8,Active,1006.8
13430,2011-09-14 14:26:00,2011-11-21 08:19:00,2,679.45,751,19,2,679.45,Active,679.45
13431,2011-09-12 11:25:00,2011-10-03 13:49:00,2,1269.1,672,67,2,1269.1,At Risk,1269.1
13434,2011-09-04 10:35:00,2011-09-26 14:30:00,2,534.24,300,74,2,534.24,At Risk,534.24
13435,2011-06-03 17:07:00,2011-12-04 14:45:00,7,3809.89,2129,5,7,3809.89,Active,3809.89
13436,2011-12-08 10:33:00,2011-12-08 10:33:00,1,196.89,76,2,1,196.89,Active,196.89
13437,2011-06-02 14:30:00,2011-11-25 14:00:00,7,3408.06,1283,14,7,3408.06,Active,3408.06
13439,2011-03-29 14:20:00,2011-03-29 14:20:00,1,283.71,242,255,1,283.71,Churned,283.71
13441,2011-09-09 09:38:00,2011-09-09 09:38:00,1,296.64,204,92,1,296.64,Churned,296.64
13447,2011-11-04 10:10:00,2011-11-16 13:38:00,3,1129.14,584,23,3,1129.14,Active,1129.14
13448,2010-12-01 10:52:00,2011-11-23 12:33:00,6,3539.3700000000003,1660,17,6,3539.3700000000003,Active,3539.3700000000003
13449,2011-11-16 08:28:00,2011-11-16 08:28:00,1,291.88,222,24,1,291.88,Active,291.88
13450,2011-05-05 19:48:00,2011-11-13 11:54:00,6,2043.72,1982,27,6,2043.72,Active,2043.72
13451,2011-01-09 15:35:00,2011-11-13 15:58:00,5,2976.15,2149,26,5,2976.15,Active,2976.15
13452,2011-03-14 11:38:00,2011-03-25 14:19:00,2,590.0,2,259,2,590.0,Churned,590.0
13453,2011-02-23 09:44:00,2011-06-27 09:34:00,2,356.98,134,166,2,356.98,Churned,356.98
13455,2010-12-08 13:11:00,2011-11-15 11:21:00,2,1058.34,354,25,2,1058.34,Active,1058.34
13456,2011-05-16 15:34:00,2011-11-22 09:18:00,6,1766.72,765,18,6,1766.72,Active,1766.72
13458,2010-12-15 12:05:00,2011-12-02 15:29:00,14,9646.57,5508,7,14,9646.57,Active,9646.57
13460,2011-10-21 09:50:00,2011-11-10 17:17:00,2,183.44,286,29,2,183.44,Active,183.44
13461,2011-06-29 10:23:00,2011-11-01 09:01:00,3,1445.0,1170,39,3,1445.0,At Risk,1445.0
13462,2011-04-01 11:20:00,2011-04-01 11:20:00,1,151.5,62,253,1,151.5,Churned,151.5
13464,2011-10-12 15:01:00,2011-10-12 15:01:00,1,674.68,403,58,1,674.68,At Risk,674.68
13466,2011-06-08 16:39:00,2011-06-08 16:39:00,1,307.90000000000003,259,184,1,307.90000000000003,Churned,307.90000000000003
13467,2011-11-03 16:56:00,2011-11-29 10:01:00,2,1083.71,584,11,2,1083.71,Active,1083.71
13468,2010-12-01 15:08:00,2011-12-08 10:39:00,37,5704.97,2589,2,37,5704.97,Active,5704.97
13470,2011-08-16 17:06:00,2011-09-01 14:57:00,2,165.0,100,99,2,165.0,Churned,165.0
13471,2011-10-23 13:10:00,2011-12-08 15:44:00,4,2531.58,1590,1,4,2531.58,Active,2531.58
13473,2011-01-11 08:45:00,2011-10-10 11:20:00,2,422.64,266,61,2,422.64,At Risk,422.64
13474,2011-04-17 13:53:00,2011-04-17 13:53:00,1,229.59,132,236,1,229.59,Churned,229.59
13475,2011-02-14 12:36:00,2011-06-01 13:52:00,4,1431.78,1012,191,4,1431.78,Churned,1431.78
13476,2011-03-03 14:43:00,2011-06-14 12:00:00,2,1238.47,417,179,2,1238.47,Churned,1238.47
13477,2011-02-21 12:29:00,2011-11-02 12:04:00,6,1454.58,1021,38,6,1454.58,At Risk,1454.58
13479,2011-04-19 11:27:00,2011-05-23 10:45:00,2,300.95,134,201,2,300.95,Churned,300.95
13481,2011-03-28 09:07:00,2011-10-25 09:07:00,5,1804.56,1142,46,5,1804.56,At Risk,1804.56
13482,2011-04-21 17:03:00,2011-04-21 17:03:00,1,184.64000000000001,116,232,1,184.64000000000001,Churned,184.64000000000001
13483,2011-10-05 11:53:00,2011-10-05 11:53:00,1,140.34,160,66,1,140.34,At Risk,140.34
13484,2011-04-12 16:30:00,2011-04-12 16:30:00,1,313.8,44,241,1,313.8,Churned,313.8
13485,2011-04-20 13:58:00,2011-04-20 13:58:00,1,454.24,277,233,1,454.24,Churned,454.24
13486,2011-07-07 17:19:00,2011-09-22 13:13:00,3,1122.41,669,78,3,1122.41,At Risk,1122.41
13487,2010-12-21 14:54:00,2011-10-13 12:07:00,3,575.4,265,58,3,575.4,At Risk,575.4
13488,2010-12-07 13:01:00,2011-11-22 14:41:00,13,8968.31,4518,17,13,8968.31,Active,8968.31
13489,2011-02-18 10:42:00,2011-08-26 13:16:00,4,449.52,560,105,4,449.52,Churned,449.52
13491,2010-12-02 14:30:00,2011-10-19 08:32:00,10,1215.82,903,52,10,1215.82,At Risk,1215.82
13492,2011-05-09 10:06:00,2011-07-26 14:25:00,3,1269.84,408,136,3,1269.84,Churned,1269.84
13493,2011-02-25 16:42:00,2011-03-09 15:35:00,2,618.63,380,275,2,618.63,Churned,618.63
13494,2011-02-01 11:58:00,2011-02-01 11:58:00,1,316.26000000000005,162,312,1,316.26000000000005,Churned,316.26000000000005
13495,2010-12-06 15:14:00,2011-12-02 11:21:00,5,2044.8700000000001,829,8,5,2044.8700000000001,Active,2044.8700000000001
13496,2010-12-15 10:17:00,2011-11-29 10:58:00,2,653.33,341,11,2,653.33,Active,653.33
13497,2010-12-06 11:37:00,2011-03-02 09:04:00,2,348.05,163,283,2,348.05,Churned,348.05
13499,2011-03-15 08:52:00,2011-11-22 11:21:00,5,1159.1100000000001,1365,18,5,1159.1100000000001,Active,1159.1100000000001
13500,2011-08-09 12:20:00,2011-11-16 15:35:00,3,1166.77,609,23,3,1166.77,Active,1166.77
13501,2011-02-24 18:59:00,2011-02-24 18:59:00,1,1340.32,560,288,1,1340.32,Churned,1340.32
13502,2011-01-20 09:03:00,2011-11-23 10:39:00,3,292.0,264,17,3,292.0,Active,292.0
13503,2011-09-29 13:23:00,2011-09-29 13:23:00,1,216.85,248,71,1,216.85,At Risk,216.85
13504,2011-10-06 13:20:00,2011-10-06 13:20:00,1,295.93,178,64,1,295.93,At Risk,295.93
13505,2011-04-21 12:07:00,2011-09-28 11:56:00,4,4393.63,2486,73,4,4393.63,At Risk,4393.63
13506,2010-12-05 12:15:00,2011-01-27 13:53:00,2,458.52,324,316,2,458.52,Churned,458.52
13507,2011-07-17 11:50:00,2011-12-06 13:13:00,4,2479.16,1597,3,4,2479.16,Active,2479.16
13508,2011-04-10 11:58:00,2011-04-10 11:58:00,1,110.97,24,244,1,110.97,Churned,110.97
13509,2011-02-28 13:27:00,2011-12-01 10:10:00,7,979.72,1106,9,7,979.72,Active,979.72
13510,2011-06-09 09:32:00,2011-12-08 13:46:00,4,1791.56,1386,1,4,1791.56,Active,1791.56
13512,2011-03-24 10:03:00,2011-03-24 10:03:00,1,251.21,143,261,1,251.21,Churned,251.21
13513,2011-08-05 11:50:00,2011-08-05 11:50:00,1,205.1,109,127,1,205.1,Churned,205.1
13514,2011-09-27 09:39:00,2011-09-27 09:39:00,1,152.20000000000002,40,74,1,152.20000000000002,At Risk,152.20000000000002
13515,2011-04-06 10:33:00,2011-09-28 11:26:00,4,891.12,681,73,4,891.12,At Risk,891.12
13516,2011-04-15 11:06:00,2011-11-18 13:15:00,3,1389.41,985,21,3,1389.41,Active,1389.41
13517,2011-06-13 08:44:00,2011-10-11 11:43:00,3,2128.42,1369,60,3,2128.42,At Risk,2128.42
13518,2011-09-15 10:29:00,2011-09-15 10:29:00,1,659.44,392,86,1,659.44,At Risk,659.44
13519,2011-09-22 18:24:00,2011-09-22 18:24:00,1,122.75,23,78,1,122.75,At Risk,122.75
13520,2010-12-03 10:36:00,2011-10-12 10:20:00,6,3624.35,1649,59,6,3624.35,At Risk,3624.35
13521,2011-11-29 15:09:00,2011-12-08 13:50:00,3,1093.65,736,1,3,1093.65,Active,1093.65
13522,2011-11-09 15:11:00,2011-11-09 15:11:00,1,125.80000000000001,44,30,1,125.80000000000001,Active,125.80000000000001
13523,2010-12-08 14:22:00,2011-11-06 15:11:00,5,3964.88,1752,33,5,3964.88,At Risk,3964.88
13524,2011-05-04 12:26:00,2011-10-30 12:34:00,5,680.1800000000001,324,41,5,680.1800000000001,At Risk,680.1800000000001
13525,2011-04-05 15:36:00,2011-11-25 12:01:00,2,628.78,394,15,2,628.78,Active,628.78
13527,2011-01-17 11:17:00,2011-11-06 12:04:00,7,2287.51,1692,34,7,2287.51,At Risk,2287.51
13529,2011-05-19 11:50:00,2011-09-22 09:15:00,2,307.76,74,79,2,307.76,At Risk,307.76
13531,2010-12-08 15:03:00,2011-05-18 16:56:00,2,483.8,174,205,2,483.8,Churned,483.8
13532,2011-11-06 12:25:00,2011-11-06 12:25:00,1,210.31,129,34,1,210.31,At Risk,210.31
13533,2011-03-17 12:47:00,2011-06-10 11:54:00,3,270.79,204,183,3,270.79,Churned,270.79
13534,2010-12-16 15:23:00,2011-12-07 14:52:00,25,5870.08,2961,2,25,5870.08,Active,5870.08
13536,2011-09-25 13:30:00,2011-12-08 16:38:00,7,3448.29,2136,1,7,3448.29,Active,3448.29
13538,2011-01-28 10:40:00,2011-10-27 16:34:00,7,1280.85,175,43,7,1280.85,At Risk,1280.85
13539,2011-02-03 15:23:00,2011-09-15 10:18:00,3,631.34,320,86,3,631.34,At Risk,631.34
13544,2011-04-13 12:09:00,2011-10-31 11:57:00,2,291.41,127,40,2,291.41,At Risk,291.41
13546,2011-05-23 12:14:00,2011-11-27 14:50:00,3,626.99,359,12,3,626.99,Active,626.99
13548,2011-04-10 11:35:00,2011-09-04 14:50:00,2,682.41,441,96,2,682.41,Churned,682.41
13549,2011-04-11 13:42:00,2011-11-14 09:20:00,7,918.2,458,26,7,918.2,Active,918.2
13551,2011-01-24 14:46:00,2011-01-24 14:46:00,1,91.80000000000001,12,319,1,91.80000000000001,Churned,91.80000000000001
13552,2011-01-28 10:10:00,2011-10-04 15:19:00,12,3740.07,1417,66,12,3740.07,At Risk,3740.07
13555,2011-05-22 11:06:00,2011-09-27 12:36:00,4,4149.28,2660,74,4,4149.28,At Risk,4149.28
13557,2011-03-04 12:14:00,2011-11-11 15:24:00,2,584.0600000000001,546,28,2,584.0600000000001,Active,584.0600000000001
13558,2011-10-02 13:01:00,2011-12-04 11:24:00,4,605.06,344,6,4,605.06,Active,605.06
13560,2011-12-02 13:11:00,2011-12-02 13:11:00,1,174.37,64,7,1,174.37,Active,174.37
13561,2011-05-08 12:39:00,2011-05-08 12:39:00,1,141.85999999999999,83,216,1,141.85999999999999,Churned,141.85999999999999
13562,2011-04-08 12:42:00,2011-09-19 10:51:00,3,1799.3300000000002,757,82,3,1799.3300000000002,At Risk,1799.3300000000002
13563,2011-07-22 17:21:00,2011-09-16 14:45:00,2,777.53,209,84,2,777.53,At Risk,777.53
13564,2010-12-06 17:26:00,2011-07-18 14:33:00,3,1749.02,661,144,3,1749.02,Churned,1749.02
13565,2011-01-09 14:28:00,2011-11-20 14:33:00,2,240.22,172,19,2,240.22,Active,240.22
13566,2011-09-18 12:40:00,2011-10-30 11:59:00,2,874.71,575,41,2,874.71,At Risk,874.71
13568,2011-06-19 14:42:00,2011-06-19 14:42:00,1,192.85,70,173,1,192.85,Churned,192.85
13569,2010-12-07 12:29:00,2011-11-22 13:07:00,2,373.75,164,17,2,373.75,Active,373.75
13570,2011-04-10 13:36:00,2011-04-10 13:36:00,1,239.49,161,243,1,239.49,Churned,239.49
13571,2011-03-31 12:43:00,2011-11-27 10:47:00,12,2092.32,1759,13,12,2092.32,Active,2092.32
13572,2011-05-18 11:59:00,2011-05-18 11:59:00,1,1384.25,534,206,1,1384.25,Churned,1384.25
13573,2011-03-31 14:47:00,2011-10-20 14:33:00,2,294.40000000000003,303,50,2,294.40000000000003,At Risk,294.40000000000003
13575,2011-06-16 14:24:00,2011-11-16 13:14:00,5,732.07,449,23,5,732.07,Active,732.07
13576,2010-12-01 17:24:00,2011-11-29 15:34:00,18,6717.34,2646,10,18,6717.34,Active,6717.34
13577,2011-04-12 10:33:00,2011-11-14 15:19:00,4,1687.6000000000001,791,25,4,1687.6000000000001,Active,1687.6000000000001
13579,2010-12-05 16:10:00,2011-11-25 08:41:00,2,467.04,176,15,2,467.04,Active,467.04
13581,2011-02-03 14:41:00,2011-02-03 14:41:00,1,118.0,30,309,1,118.0,Churned,118.0
13583,2011-07-07 10:40:00,2011-07-07 10:40:00,1,781.03,725,156,1,781.03,Churned,781.03
13584,2011-02-06 12:49:00,2011-02-06 12:49:00,1,142.4,37,307,1,142.4,Churned,142.4
13587,2011-10-07 12:31:00,2011-10-07 12:31:00,1,712.4,180,64,1,712.4,At Risk,712.4
13588,2011-03-29 15:53:00,2011-11-24 10:42:00,9,2478.95,2606,16,9,2478.95,Active,2478.95
13589,2011-06-13 12:44:00,2011-11-25 12:10:00,2,379.65,114,15,2,379.65,Active,379.65
13590,2011-02-09 13:25:00,2011-11-28 12:54:00,6,1981.92,1848,11,6,1981.92,Active,1981.92
13591,2011-03-18 12:18:00,2011-10-06 12:26:00,3,1117.13,485,65,3,1117.13,At Risk,1117.13
13592,2011-03-20 14:01:00,2011-11-04 09:49:00,4,247.95999999999998,84,36,4,247.95999999999998,At Risk,247.95999999999998
13593,2011-01-07 16:32:00,2011-08-23 13:35:00,5,2037.0800000000002,731,108,5,2037.0800000000002,Churned,2037.0800000000002
13594,2011-10-18 10:19:00,2011-10-18 10:19:00,1,396.97,359,53,1,396.97,At Risk,396.97
13596,2011-11-27 11:57:00,2011-12-04 12:01:00,2,697.04,406,6,2,697.04,Active,697.04
13598,2011-10-23 14:28:00,2011-10-23 14:28:00,1,180.17000000000002,58,47,1,180.17000000000002,At Risk,180.17000000000002
13599,2010-12-08 10:11:00,2011-12-08 16:10:00,21,5153.67,3294,1,21,5153.67,Active,5153.67
13600,2011-01-31 15:27:00,2011-01-31 15:27:00,1,219.52,324,312,1,219.52,Churned,219.52
13601,2011-05-12 16:52:00,2011-10-25 17:31:00,2,693.32,548,45,2,693.32,At Risk,693.32
13602,2011-10-06 11:47:00,2011-10-06 11:47:00,1,428.89,267,65,1,428.89,At Risk,428.89
13603,2011-11-13 15:57:00,2011-11-13 15:57:00,1,164.34,164,26,1,164.34,Active,164.34
13606,2011-02-01 11:42:00,2011-11-10 17:46:00,3,280.54,279,29,3,280.54,Active,280.54
13607,2011-10-30 16:17:00,2011-10-30 16:17:00,1,678.01,290,40,1,678.01,At Risk,678.01
13610,2011-02-27 14:44:00,2011-11-27 15:38:00,7,1131.88,516,12,7,1131.88,Active,1131.88
13611,2010-12-15 10:31:00,2011-09-11 14:51:00,3,1171.8,766,89,3,1171.8,At Risk,1171.8
13614,2011-01-13 12:37:00,2011-11-15 14:47:00,4,1610.46,570,24,4,1610.46,Active,1610.46
13615,2011-01-25 08:21:00,2011-01-25 08:21:00,1,417.69,189,319,1,417.69,Churned,417.69
13617,2011-06-12 12:55:00,2011-10-30 13:50:00,3,544.18,300,40,3,544.18,At Risk,544.18
13618,2011-06-19 11:09:00,2011-06-19 11:09:00,1,177.34,246,174,1,177.34,Churned,177.34
13621,2011-08-15 08:26:00,2011-08-15 08:26:00,1,213.85,343,117,1,213.85,Churned,213.85
13623,2011-02-15 13:08:00,2011-11-09 12:00:00,5,747.78,294,31,5,747.78,At Risk,747.78
13626,2011-04-01 10:05:00,2011-04-01 10:05:00,1,257.23,209,253,1,257.23,Churned,257.23
13627,2010-12-17 09:52:00,2011-10-11 14:20:00,5,1638.47,1269,59,5,1638.47,At Risk,1638.47
13629,2011-01-05 12:09:00,2011-11-16 13:21:00,11,7792.36,4372,23,11,7792.36,Active,7792.36
13630,2011-02-27 12:49:00,2011-12-04 15:16:00,7,2031.78,1391,5,7,2031.78,Active,2031.78
13631,2011-03-17 17:13:00,2011-09-01 09:57:00,11,3070.42,467,100,11,3070.42,Churned,3070.42
13632,2011-04-10 15:07:00,2011-11-15 10:51:00,5,2121.27,1037,25,5,2121.27,Active,2121.27
13634,2011-01-16 15:30:00,2011-11-06 13:40:00,5,1575.16,704,33,5,1575.16,At Risk,1575.16
13635,2011-10-03 10:55:00,2011-10-03 10:55:00,1,1071.03,677,68,1,1071.03,At Risk,1071.03
13636,2011-02-27 14:29:00,2011-11-03 10:30:00,5,949.12,592,37,5,949.12,At Risk,949.12
13637,2011-04-27 13:06:00,2011-10-18 13:32:00,3,810.5,409,52,3,810.5,At Risk,810.5
13638,2011-11-24 10:38:00,2011-11-24 10:38:00,1,122.64,93,16,1,122.64,Active,122.64
13639,2011-09-26 13:36:00,2011-09-26 13:36:00,1,1033.34,800,74,1,1033.34,At Risk,1033.34
13642,2011-05-08 12:34:00,2011-05-08 12:34:00,1,354.8,173,216,1,354.8,Churned,354.8
13643,2011-06-07 11:40:00,2011-11-08 15:37:00,3,519.44,273,31,3,519.44,At Risk,519.44
13644,2011-08-26 11:53:00,2011-11-23 14:07:00,4,2624.26,2067,16,4,2624.26,Active,2624.26
13645,2011-08-11 16:11:00,2011-08-11 16:11:00,1,252.1,158,120,1,252.1,Churned,252.1
13647,2011-04-19 09:49:00,2011-11-30 12:00:00,4,1678.1200000000001,895,10,4,1678.1200000000001,Active,1678.1200000000001
13649,2010-12-08 14:46:00,2011-03-28 11:51:00,2,346.6,139,257,2,346.6,Churned,346.6
13650,2011-03-17 12:37:00,2011-11-23 12:22:00,6,1836.3400000000001,922,17,6,1836.3400000000001,Active,1836.3400000000001
13651,2011-10-31 12:11:00,2011-11-04 14:59:00,2,94.2,33,35,2,94.2,At Risk,94.2
13652,2010-12-06 09:21:00,2011-10-25 08:51:00,3,1095.08,578,46,3,1095.08,At Risk,1095.08
13654,2011-03-11 12:54:00,2011-10-27 16:24:00,6,2707.33,2182,43,6,2707.33,At Risk,2707.33
13655,2011-04-12 09:53:00,2011-08-17 14:25:00,2,932.97,605,114,2,932.97,Churned,932.97
13656,2011-01-06 15:42:00,2011-06-28 10:31:00,2,379.65,490,165,2,379.65,Churned,379.65
13657,2011-05-22 12:35:00,2011-11-29 12:32:00,2,382.14,209,11,2,382.14,Active,382.14
13658,2011-05-19 17:15:00,2011-11-30 10:13:00,5,2639.17,1019,10,5,2639.17,Active,2639.17
13659,2011-01-23 12:08:00,2011-05-18 12:37:00,2,1573.2,894,206,2,1573.2,Churned,1573.2
13662,2011-03-25 13:23:00,2011-09-15 12:04:00,3,897.76,543,86,3,897.76,At Risk,897.76
13663,2011-06-13 15:44:00,2011-06-13 15:44:00,1,189.47,91,179,1,189.47,Churned,189.47
13666,2011-02-25 13:05:00,2011-10-10 15:39:00,3,84.65,41,60,3,84.65,At Risk,84.65
13667,2011-07-13 15:42:00,2011-07-13 15:42:00,1,305.02,154,149,1,305.02,Churned,305.02
13668,2010-12-12 12:35:00,2011-12-07 12:11:00,21,6363.59,3742,3,21,6363.59,Active,6363.59
13669,2011-07-13 11:44:00,2011-10-20 09:32:00,2,218.55,237,51,2,218.55,At Risk,218.55
13670,2011-09-25 15:25:00,2011-09-25 15:25:00,1,349.7,282,75,1,349.7,At Risk,349.7
13672,2011-01-11 13:54:00,2011-02-11 13:53:00,2,186.39000000000001,57,301,2,186.39000000000001,Churned,186.39000000000001
13673,2011-11-07 15:40:00,2011-11-21 12:11:00,2,396.92,119,19,2,396.92,Active,396.92
13675,2011-02-28 12:14:00,2011-07-11 12:57:00,2,486.82000000000005,330,151,2,486.82000000000005,Churned,486.82000000000005
13678,2011-07-11 10:14:00,2011-07-11 10:14:00,1,232.6,924,152,1,232.6,Churned,232.6
13680,2011-01-04 14:12:00,2011-12-08 13:47:00,4,3722.42,1936,1,4,3722.42,Active,3722.42
13681,2011-07-07 15:21:00,2011-11-22 11:13:00,4,827.83,360,18,4,827.83,Active,827.83
13682,2011-06-05 14:06:00,2011-06-05 14:06:00,1,59.5,10,187,1,59.5,Churned,59.5
13684,2011-02-27 10:13:00,2011-02-27 10:13:00,1,67.23,39,286,1,67.23,Churned,67.23
13685,2011-10-10 12:59:00,2011-12-07 11:41:00,7,3119.44,5056,3,7,3119.44,Active,3119.44
13686,2011-06-10 09:10:00,2011-06-10 09:10:00,1,72.0,70,183,1,72.0,Churned,72.0
13689,2011-10-07 13:21:00,2011-10-07 13:21:00,1,910.0,512,63,1,910.0,At Risk,910.0
13690,2011-10-11 15:03:00,2011-10-11 15:03:00,1,172.25,67,59,1,172.25,At Risk,172.25
13692,2011-04-17 12:57:00,2011-11-15 11:17:00,3,1488.32,1226,25,3,1488.32,Active,1488.32
13694,2010-12-01 12:12:00,2011-12-06 09:32:00,50,65039.62,63312,4,50,65039.62,Active,65039.62
13695,2011-03-25 11:31:00,2011-11-08 14:26:00,15,2504.13,1603,31,15,2504.13,At Risk,2504.13
13697,2011-11-01 09:14:00,2011-11-01 09:14:00,1,151.3,177,39,1,151.3,At Risk,151.3
13699,2011-07-07 16:51:00,2011-07-07 16:51:00,1,308.58000000000004,66,155,1,308.58000000000004,Churned,308.58000000000004
13700,2011-01-16 13:18:00,2011-11-13 13:00:00,10,2265.12,2304,26,10,2265.12,Active,2265.12
13703,2011-01-25 13:10:00,2011-01-25 13:10:00,1,99.5,10,318,1,99.5,Churned,99.5
13704,2011-09-12 14:40:00,2011-12-04 15:13:00,9,2308.06,1531,5,9,2308.06,Active,2308.06
13705,2010-12-01 10:29:00,2011-12-02 12:32:00,3,711.86,363,8,3,711.86,Active,711.86
13706,2011-02-10 09:21:00,2011-02-10 09:21:00,1,330.79,189,303,1,330.79,Churned,330.79
13707,2011-01-28 13:27:00,2011-03-17 18:03:00,2,806.41,351,267,2,806.41,Churned,806.41
13708,2011-03-13 13:46:00,2011-03-13 13:46:00,1,296.88,306,271,1,296.88,Churned,296.88
13709,2011-01-28 14:57:00,2011-12-06 10:28:00,13,6328.05,3516,4,13,6328.05,Active,6328.05
13710,2011-11-08 08:16:00,2011-11-08 08:16:00,1,180.48,176,32,1,180.48,At Risk,180.48
13711,2011-05-05 10:29:00,2011-05-05 10:31:00,2,252.06,140,219,2,252.06,Churned,252.06
13712,2011-04-07 12:33:00,2011-04-07 12:33:00,1,228.84,352,247,1,228.84,Churned,228.84
13715,2010-12-02 08:52:00,2011-03-03 19:21:00,5,1079.34,563,281,5,1079.34,Churned,1079.34
13716,2011-03-15 13:49:00,2011-03-15 13:49:00,1,138.28,138,269,1,138.28,Churned,138.28
13717,2011-02-14 13:21:00,2011-11-07 14:13:00,6,1445.01,1959,32,6,1445.01,At Risk,1445.01
13718,2011-02-17 11:58:00,2011-04-07 13:24:00,2,306.55,173,246,2,306.55,Churned,306.55
13719,2011-04-19 13:56:00,2011-11-24 15:26:00,5,1041.68,609,15,5,1041.68,Active,1041.68
13720,2011-03-30 09:17:00,2011-08-15 12:46:00,4,799.9,501,117,4,799.9,Churned,799.9
13721,2011-11-03 14:05:00,2011-11-03 14:05:00,1,524.14,316,36,1,524.14,At Risk,524.14
13722,2011-03-02 11:43:00,2011-07-31 12:44:00,3,2375.41,1401,132,3,2375.41,Churned,2375.41
13723,2011-05-06 17:04:00,2011-05-06 17:04:00,1,199.85000000000002,43,217,1,199.85000000000002,Churned,199.85000000000002
13725,2011-02-04 12:18:00,2011-10-21 10:03:00,8,1980.56,806,50,8,1980.56,At Risk,1980.56
13726,2011-08-31 11:06:00,2011-11-01 10:49:00,2,1079.66,1054,39,2,1079.66,At Risk,1079.66
13727,2011-11-06 12:16:00,2011-11-11 09:46:00,2,333.48,162,29,2,333.48,Active,333.48
13728,2011-02-02 12:09:00,2011-11-03 10:49:00,6,1016.14,458,37,6,1016.14,At Risk,1016.14
13730,2011-07-01 12:47:00,2011-07-27 08:35:00,2,752.6,488,136,2,752.6,Churned,752.6
13731,2011-04-07 10:10:00,2011-05-04 14:33:00,2,610.59,278,219,2,610.59,Churned,610.59
13732,2011-11-11 15:49:00,2011-11-11 15:49:00,1,491.86,498,28,1,491.86,Active,491.86
13735,2011-04-19 13:49:00,2011-11-15 11:14:00,4,2885.2400000000002,1130,25,4,2885.2400000000002,Active,2885.2400000000002
13736,2011-03-24 13:04:00,2011-12-04 15:19:00,2,731.9,497,5,2,731.9,Active,731.9
13737,2011-05-23 16:32:00,2011-05-23 16:32:00,1,339.6,125,200,1,339.6,Churned,339.6
13739,2011-11-21 13:35:00,2011-11-21 13:35:00,1,216.9,54,18,1,216.9,Active,216.9
13740,2011-04-13 10:32:00,2011-04-13 10:32:00,1,350.75,425,241,1,350.75,Churned,350.75
13741,2011-05-06 13:43:00,2011-09-29 09:19:00,3,668.4300000000001,218,72,3,668.4300000000001,At Risk,668.4300000000001
13742,2011-01-23 14:59:00,2011-11-23 11:07:00,12,3131.02,1124,17,12,3131.02,Active,3131.02
13743,2011-03-25 14:46:00,2011-12-07 10:09:00,7,1341.6,1776,3,7,1341.6,Active,1341.6
13744,2011-02-20 14:08:00,2011-09-05 15:19:00,2,1156.36,1249,95,2,1156.36,Churned,1156.36
13745,2011-06-30 16:43:00,2011-06-30 16:43:00,1,300.04,496,162,1,300.04,Churned,300.04
13747,2010-12-01 10:37:00,2010-12-01 10:37:00,1,79.6,8,374,1,79.6,Churned,79.6
13748,2010-12-01 09:00:00,2011-09-05 09:45:00,5,948.25,439,96,5,948.25,Churned,948.25
13750,2011-01-07 11:49:00,2011-10-17 12:16:00,5,1647.26,516,54,5,1647.26,At Risk,1647.26
